"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:55 GMT 2025","4220","","Tests.NavigationTests","","Tests.NavigationTests","transitionWithNextButtonTest","проверка перехода с помощью направляющих кнопок",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:59 GMT 2025","8428","","Tests.NavigationTests","","Tests.NavigationTests","basicStateValuesTest","проверка значений направляющих кнопок в исходном состоянии",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:33:00 GMT 2025","8431","","Tests.NavigationTests","","Tests.NavigationTests","getCopyRightText","проверка Copyright",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:56 GMT 2025","4960","","Tests.NavigationTests","","Tests.NavigationTests","transitionToSecondPageTest","проверка значений направляющих кнопок и переход на вторую страницу",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:33:01 GMT 2025","10083","","Tests.NavigationTests","","Tests.NavigationTests","getTitleTest","проверка title",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:54 GMT 2025","3257","","Tests.NavigationTests","","Tests.NavigationTests","getDevelopersPageLink","проверка developer's page link",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:57 GMT 2025","6197","","Tests.LoginFormTests","","Tests.LoginFormTests","InvalidSignInTest","Проверка провала авторизации",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:55 GMT 2025","3484","","Tests.NavigationTests","","Tests.NavigationTests","transitionToThirdTestPage","проверка значений направляющих кнопок и переход на третью страницу",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:59 GMT 2025","7332","","Tests.NavigationTests","","Tests.NavigationTests","logoClickTest","проверка logo click",""
"failed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:32:53 GMT 2025","1694","","Tests.LoginFormTests","","Tests.LoginFormTests","signInTest","Проверка проведения авторизации",""
"passed","Sat May 10 01:32:51 GMT 2025","Sat May 10 01:33:00 GMT 2025","9014","","Tests.NavigationTests","","Tests.NavigationTests","getSubtitleFromHeaderTest","проверка subtitle in header",""
